@RELATION sentiment
@ATTRIBUTE F1 REAL
@ATTRIBUTE F2 REAL
@ATTRIBUTE F3 REAL
@ATTRIBUTE F4 REAL
@ATTRIBUTE RESULT {0,1}

@DATA
0.79072,-0.19821,1,1,1
0.67593,-0.19821,1,1,1
2.06681,-0.19821,1.5,1,1
0.76701,-0.19821,1.5,1,1
0.61351,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.7202,-0.19821,1.5,1,1
0.7202,-0.19821,1.5,1,1
0.79072,-0.19821,1,1,1
0.67593,-0.19821,1,1,1
2.06681,-0.19821,1.5,1,1
0.76701,-0.19821,1.5,1,1
0.61351,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.7202,-0.19821,1.5,1,1
0.7202,-0.19821,1.5,1,1
0.79072,-0.19821,1,1,1
0.67593,-0.19821,1,1,1
2.06681,-0.19821,1.5,1,1
0.76701,-0.19821,1.5,1,1
0.61351,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.7202,-0.19821,1.5,1,1
0.7202,-0.19821,1.5,1,1
0.79072,-0.19821,1,1,1
0.67593,-0.19821,1,1,1
2.06681,-0.19821,1.5,1,1
0.76701,-0.19821,1.5,1,1
0.61351,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.7202,-0.19821,1.5,1,1
0.7202,-0.19821,1.5,1,1
0.79072,-0.19821,1,1,1
0.67593,-0.19821,1,1,1
2.06681,-0.19821,1.5,1,1
0.76701,-0.19821,1.5,1,1
0.61351,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.7202,-0.19821,1.5,1,1
0.7202,-0.19821,1.5,1,1
0.79072,-0.19821,1,1,1
0.67593,-0.19821,1,1,1
2.06681,-0.19821,1.5,1,1
0.76701,-0.19821,1.5,1,1
0.61351,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.7202,-0.19821,1.5,1,1
0.7202,-0.19821,1.5,1,1
0.79072,-0.19821,1,1,1
0.67593,-0.19821,1,1,1
2.06681,-0.19821,1.5,1,1
0.76701,-0.19821,1.5,1,1
0.61351,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.7202,-0.19821,1.5,1,1
0.7202,-0.19821,1.5,1,1
0.79072,-0.19821,1,1,1
0.67593,-0.19821,1,1,1
2.06681,-0.19821,1.5,1,1
0.76701,-0.19821,1.5,1,1
0.61351,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.7202,-0.19821,1.5,1,1
0.7202,-0.19821,1.5,1,1
0.79072,-0.19821,1,1,1
0.67593,-0.19821,1,1,1
2.06681,-0.19821,1.5,1,1
0.76701,-0.19821,1.5,1,1
0.61351,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.7202,-0.19821,1.5,1,1
0.7202,-0.19821,1.5,1,1
0.79072,-0.19821,1,1,1
0.67593,-0.19821,1,1,1
2.06681,-0.19821,1.5,1,1
0.76701,-0.19821,1.5,1,1
0.61351,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.7202,-0.19821,1.5,1,1
0.7202,-0.19821,1.5,1,1
0.79072,-0.19821,1,1,1
0.67593,-0.19821,1,1,1
2.06681,-0.19821,1.5,1,1
0.76701,-0.19821,1.5,1,1
0.61351,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.7202,-0.19821,1.5,1,1
0.7202,-0.19821,1.5,1,1
0.79072,-0.19821,1,1,1
0.67593,-0.19821,1,1,1
2.06681,-0.19821,1.5,1,1
0.76701,-0.19821,1.5,1,1
0.61351,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.7202,-0.19821,1.5,1,1
0.7202,-0.19821,1.5,1,1
0.79072,-0.19821,1,1,1
0.67593,-0.19821,1,1,1
2.06681,-0.19821,1.5,1,1
0.76701,-0.19821,1.5,1,1
0.61351,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.76701,-0.19821,1,1,1
0.7202,-0.19821,1.5,1,1
0.7202,-0.19821,1.5,1,1
0.79072,-0.19821,1,1,1
0.67593,-0.19821,1,1,1
2.06681,-0.19821,1.5,1,1
0.76701,-0.19821,1.5,1,1
0.61351,-0.19821,1,1,1
0.04128,-0.19821,1,1,0
1.21754,-0.19821,1,1,0
0,-0.19821,1,1,0
0.79261,-0.19821,2.25,1,0
0.82493,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0.60962,-0.19821,1,1,0
0.2382,-0.19821,2.25,1,0
0.60962,-0.19821,1,1,0
0.60962,-0.19821,1,1,0
0.60962,-0.19821,1,1,0
0.04128,-0.19821,1,1,0
0,-0.19821,1,1,0
0.60962,-0.19821,1,1,0
0.32953,-0.19821,2.25,1,0
0.63606,-0.19821,1.5,1,0
0.00986,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0.12208,-0.19821,1,1,0
1.21557,-0.19821,1,1,0
0,-0.19821,1,1,0
1.21708,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.42998,-0.19821,1,1,0
0,-0.19821,1,1,0
0.43159,-0.19821,1.5,1,0
0.60209,-0.19821,1.5,1,0
0.04128,-0.19821,1,1,0
0.04128,-0.19821,1.5,1,0
0.32953,-0.19821,2.25,1,0
0.32953,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.0417,-0.19821,1,1,0
0.80954,-0.19821,1.5,1,0
0.65159,-0.19821,2.25,1,0
1.92016,-0.19821,5.0625,1,0
0.70462,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0.35327,-0.19821,1.5,1,0
0.32226,-0.19821,1,1,0
1.3282,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.21734,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.62633,-0.19821,1.5,1,0
0,-0.19821,1,1,0
3.40471,-0.19821,5.0625,1,0
0,-0.19821,1,1,0
0.10492,-0.19821,1.5,1,0
0.12208,-0.19821,1,1,0
0.17826,-0.19821,1,1,0
1.77961,-0.19821,3.375,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1.5,1,0
0.10492,-0.19821,1,1,0
0,-0.19821,1,1,0
0.76705,-0.19821,1,1,0
0.33419,-0.19821,1.5,1,0
0.10492,-0.19821,1,1,0
0.26,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0.06937,-0.19821,1,1,0
0.36543,-0.19821,1.5,1,0
0.46308,-0.19821,1,1,0
0.39079,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0.22322,-0.19821,1,1,0
0,-0.19821,1,1,0
0.17411,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
2.69062,-0.19821,3.375,1,0
0.12208,-0.19821,1,1,0
0,-0.19821,1,1,0
1.20251,-0.19821,2.25,1,0
0.32953,-0.19821,2.25,1,0
0.12208,-0.19821,1,1,0
0,-0.19821,1,1,0
0.40753,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.63952,-0.19821,5.0625,1.5,0
0.76701,-0.19821,1,1,0
0.0417,-0.19821,1,1,0
0,-0.19821,1,1,0
1.33743,-0.19821,1,1,0
0,-0.19821,1,1,0
1.05933,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.28776,-0.19821,1,1,0
0.15873,-0.19821,1,1,0
0,-0.19821,1,1,0
0.21734,-0.19821,1.5,1,0
0.13735,-0.19821,1,1,0
0,-0.19821,1,1,0
0.42998,-0.19821,1,1,0
0.03717,-0.19821,1,1,0
1.0127,-0.19821,1.5,1,0
0.32953,-0.19821,2.25,1,0
0.32953,-0.19821,2.25,1,0
1.28823,-0.19821,1.5,1,0
0,-0.19821,1.5,1,0
0.33267,-0.19821,1,1,0
0,-0.19821,1,1,0
0.11479,-0.19821,1,1,0
0.42766,-0.19821,1,1,0
0,-0.19821,1,1,0
0.25573,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33186,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.12208,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
1.35954,-0.19821,2.25,1,0
0.69443,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
1.95524,-0.19821,2.25,1,0
1.69838,-0.19821,1.5,1,0
0.3606,-0.19821,1,1,0
0.10492,-0.19821,1,1,0
0.76705,-0.19821,1,1,0
0.33419,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0.04914,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.17429,-0.19821,1.5,1,0
1.70187,-0.19821,1,1,0
1.25091,-0.19821,1.5,1,0
0,-0.19821,1.5,1,0
0.35327,-0.19821,1.5,1,0
0.10492,-0.19821,1,1,0
0.1462,-0.19821,1,1,0
0.10492,-0.19821,1,1,0
0,-0.19821,1,1,0
0.87375,-0.19821,1.5,1,0
1.05529,-0.19821,1,1,0
0.12208,-0.19821,1.5,1,0
0.12208,-0.19821,1,1,0
1.68006,-0.19821,2.25,1,0
1.85114,-0.19821,1.5,1,0
0.10492,-0.19821,1,1,0
0,-0.19821,1,1,0
0.41509,-0.19821,1,1,0
0.84599,-0.19821,1,1,0
0.13283,-0.19821,1.5,1,0
0.41509,-0.19821,1,1,0
0.12208,-0.19821,1,1,0
0.22816,-0.19821,1.5,1,0
0.16336,-0.19821,1,1,0
0.19114,-0.19821,1,1,0
0.00493,-0.19821,1.5,1,0
0.15199,-0.19821,1,1,0
0,-0.19821,1,1,0
0.44386,-0.19821,2.25,1,0
0.19114,-0.19821,1,1,0
0,-0.19821,1,1,0
0.40578,-0.19821,1,1,0
0,-0.19821,1,1,0
0.12208,-0.19821,1,1,0
1.499,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.21734,-0.19821,2.25,1,0
0,-0.19821,1,1,0
0.98843,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.90707,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
0.12208,-0.19821,1.5,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.37565,-0.19821,1,1,0
0,-0.19821,1,1,0
0,-0.19821,1,1,0
0.33267,-0.19821,1,1,0
1.83856,-0.19821,1,1,0
1.05004,-0.19821,2.25,1,0
